"Copyright © 2001-2019 Python Software Foundation; All Rights Reserved"

"documentText","functionality","concept","directives","purpose","quality","control","structure","patterns","codeExamples","environment","reference","nonInformation"
"Additional online Documentation: Syntax: public ActivityInstance ScheduleAction<T1, T2, T3, T4, T5, T6, T7, T8>( ActivityAction<T1, T2, T3, T4, T5, T6, T7, T8> activityAction, T1 argument1, T2 argument2, T3 argument3, T4 argument4, T5 argument5, T6 argument6, T7 argument7, T8 argument8, CompletionCallback onCompleted, FaultCallback onFaulted ) Type Parameters T1 The data that is carried into an activity. T2 The data that is carried into an activity. T3 The data that is carried into an activity. T4 The data that is carried into an activity. T5 The data that is carried into an activity. T6 The data that is carried into an activity. T7 The data that is carried into an activity. T8 The data that is carried into an activity. Parameters activityActionType: System.Activities.ActivityAction(Of T1, T2, T3, T4, T5, T6, T7, T8) An action that executes when a specific event occurs in the parent activity. argument1Type: T1 An argument that carries data into an activity. argument2Type: T2 An argument that carries data into an activity. argument3Type: T3 An argument that carries data into an activity. argument4Type: T4 An argument that carries data into an activity. argument5Type: T5 An argument that carries data into an activity. argument6Type: T6 An argument that carries data into an activity. argument7Type: T7 An argument that carries data into an activity. argument8Type: T8 An argument that carries data into an activity. onCompletedType: System.Activities.CompletionCallback A bookmark that indicates where the parent activity execution resumes upon completion of the ActivityAction(Of T1, T2, T3, T4, T5, T6, T7, T8). onFaultedType: System.Activities.FaultCallback A bookmark that indicates where the parent activity execution resumes if an error causes the termination of the ActivityAction(Of T1, T2, T3, T4, T5, T6, T7, T8). Return Value Type: System.Activities.ActivityInstance An instance of an activity. Summary: Schedules for execution a specified ActivityAction(Of T1, T2, T3, T4, T5, T6, T7, T8) that has eight parameters for in arguments and that bookmarks the specified callback locations where the parent process resumes upon completion of the ActivityAction(Of T1, T2, T3, T4, T5, T6, T7, T8).",1,0,0,0,0,0,0,0,0,0,0,1
"Additional online Documentation: Syntax: public ActivityInstance ScheduleAction<T1, T2, T3, T4, T5, T6, T7, T8, T9, T10, T11, T12>( ActivityAction<T1, T2, T3, T4, T5, T6, T7, T8, T9, T10, T11, T12> activityAction, T1 argument1, T2 argument2, T3 argument3, T4 argument4, T5 argument5, T6 argument6, T7 argument7, T8 argument8, T9 argument9, T10 argument10, T11 argument11, T12 argument12, CompletionCallback onCompleted, FaultCallback onFaulted ) Type Parameters T1 The data that is carried into an activity. T2 The data that is carried into an activity. T3 The data that is carried into an activity. T4 The data that is carried into an activity. T5 The data that is carried into an activity. T6 The data that is carried into an activity. T7 The data that is carried into an activity. T8 The data that is carried into an activity. T9 The data that is carried into an activity. T10 The data that is carried into an activity. T11 The data that is carried into an activity. T12 The data that is carried into an activity. Parameters activityActionType: System.Activities.ActivityAction(Of T1, T2, T3, T4, T5, T6, T7, T8, T9, T10, T11, T12) An action that executes when a specific event occurs in the parent activity. argument1Type: T1 An argument that carries data into an activity. argument2Type: T2 An argument that carries data into an activity. argument3Type: T3 An argument that carries data into an activity. argument4Type: T4 An argument that carries data into an activity. argument5Type: T5 An argument that carries data into an activity. argument6Type: T6 An argument that carries data into an activity. argument7Type: T7 An argument that carries data into an activity. argument8Type: T8 An argument that carries data into an activity. argument9Type: T9 An argument that carries data into an activity. argument10Type: T10 An argument that carries data into an activity. argument11Type: T11 An argument that carries data into an activity. argument12Type: T12 An argument that carries data into an activity. onCompletedType: System.Activities.CompletionCallback A bookmark that indicates where the parent activity execution resumes upon completion of the ActivityAction(Of T1, T2, T3, T4, T5, T6, T7, T8, T9, T10, T11, T12). onFaultedType: System.Activities.FaultCallback A bookmark that indicates where the parent activity execution resumes if an error causes the termination of the ActivityAction(Of T1, T2, T3, T4, T5, T6, T7, T8, T9, T10, T11, T12). Return Value Type: System.Activities.ActivityInstance An instance of an activity. Summary: Schedules for execution a specified ActivityAction(Of T1, T2, T3, T4, T5, T6, T7, T8, T9, T10, T11, T12) that has twelve parameters for in arguments and that bookmarks the specified callback locations where the parent process resumes upon completion of the ActivityAction(Of T1, T2, T3, T4, T5, T6, T7, T8, T9, T10, T11, T12).",1,0,0,0,0,0,1,0,0,0,0,1
"Additional online Documentation: Syntax: public sealed class NativeActivityFaultContext : NativeActivityContext Summary: Represents the execution environment of a NativeActivity when it is handling an exception thrown by a child activity. Remarks: This class is sealed. ThreadSafety: Any public static (Shared in Visual Basic) members of this type are thread safe. Any instance members are not guaranteed to be thread safe.",1,0,1,0,0,0,1,0,0,0,0,0
"Additional online Documentation: Syntax: public Collection<ActivityDelegate> GetDelegatesWithReflection() Return Value Type: System.Collections.ObjectModel.Collection(Of ActivityDelegate) A collection of delegates. Summary: Returns a collection of delegates using reflection. Remarks: This method uses an activity's TypeDescriptor to examine all public properties of type ActivityDelegate, or IList<T> or ICollection<T> where T derives from ActivityDelegate, and returns them in a collection.",1,0,0,0,0,0,0,0,0,0,0,1
"Additional online Documentation: Syntax: public abstract class OutArgument : Argument Summary: The abstract base class that represents a binding terminal that supports the flow of data out of an activity. ThreadSafety: Any public static (Shared in Visual Basic) members of this type are thread safe. Any instance members are not guaranteed to be thread safe.",1,0,0,0,0,0,0,0,0,0,0,1
"Additional online Documentation: Syntax: [AttributeUsageAttribute(AttributeTargets.Property)] public sealed class RequiredArgumentAttribute : Attribute Summary: Application element on which it is valid to apply an argument.0 ThreadSafety: Any public static (Shared in Visual Basic) members of this type are thread safe. Any instance members are not guaranteed to be thread safe.",1,0,0,0,0,0,0,0,0,0,0,0
"Additional online Documentation: Syntax: public sealed class RuntimeArgument : LocationReference Summary: Describes the characteristics of an argument of an activity to the runtime. ThreadSafety: Any public static (Shared in Visual Basic) members of this type are thread safe. Any instance members are not guaranteed to be thread safe.",0,0,0,0,0,0,0,0,0,0,0,0
"Additional online Documentation: Syntax: [FlagsAttribute] public enum VariableModifiers Summary: Specifies the way the workflow runtime treats Variable objects.",1,0,0,0,0,0,1,0,0,0,0,0
"Additional online Documentation: Summary: Loads a workflow asynchronously from an instance store using the IAsyncResult asynchronous design pattern. Remarks: For more information, seeAsynchronous Programming Overview.",1,0,0,0,0,0,1,1,0,0,0,0
"Additional online Documentation: Summary: Loads a workflow instance from an instance store.",1,0,0,0,0,0,0,0,1,0,0,0
"Additional online Documentation: Syntax: public class WorkflowApplicationIdleEventArgs : WorkflowApplicationEventArgs Summary: Holds information about the workflow instance that has become idle. Example: The following code example inspects the WorkflowApplicationIdleEventArgs passed into the Idle handler of a WorkflowApplication instance. In this example the workflow going idle has one Bookmark with a name of EnterGuess, owned by an activity named ReadInt. This code example is based off of How to: Run a Workflow, which is part of the Getting Started Tutorial. If the Idle handler in that step is modified to contain the code from this example, the following output is displayed. BookmarkName: EnterGuess - OwnerDisplayName: ReadInt ThreadSafety: Any public static (Shared in Visual Basic) members of this type are thread safe. Any instance members are not guaranteed to be thread safe.",0,0,0,0,0,0,0,0,1,0,0,0
"Additional online Documentation: Syntax: [SerializableAttribute] public class WorkflowApplicationTerminatedException : WorkflowApplicationCompletedException Summary: An exception that is thrown when an operation on a workflow instance is not valid because the instance has been terminated. ThreadSafety: Any public static (Shared in Visual Basic) members of this type are thread safe. Any instance members are not guaranteed to be thread safe.",1,0,0,0,0,1,1,0,0,0,0,1
